x,y
1966,56.8538993371115
1967,57.2786284196606
1968,57.6470518193517
1969,58.1000360310917
1970,58.8520208183651
1971,59.5640493767691
1972,60.0558636173291
1973,60.8692791949577
1974,61.4207619949473
1975,62.1321782041229
1976,62.7554790047869
1977,63.3564712360426
1978,63.8893060407993
1979,64.3828085449165
1980,64.8582357507026
1981,65.3725868613835
1982,65.812393822052
1983,66.1942309076216
1984,66.5107917857157
1985,66.8480603472152
1986,67.3345299922459
1987,67.645891849788
1988,67.8739557240051
1989,68.108335845337
1990,68.2455161191067
1991,68.4037726968064
1992,68.6933543858793
1993,68.9303498708802
1994,69.1351468798513
1995,69.4002535126495
1996,69.752424041357
1997,70.1850315226572
1998,70.6097369842085
1999,70.7669411212532
2000,71.0786748491683
2001,71.6240756891052
2002,71.9214639558111
2003,72.3339520159362
2004,72.6380855563125
2005,73.0314780242272
2006,73.4510261323619
2007,73.743459066663
2008,73.9213424056777
2009,74.3333143239422
2010,74.6153739804093
2011,74.9493923561894
2012,75.226664263909
2013,75.5213317066979
2014,75.7908654534707
2015,76.0131449870926
2016,76.2581617138085
2017,76.4003640305615
2018,76.7706344019779
2019,76.9929067424732
2020,76.7250620203879
1960,69.8473170731707
1961,70.1026829268293
1962,69.0953658536585
1963,70.2043902439024
1964,71.5090243902439
1965,71.3251219512195
1966,71.520243902439
1967,71.6039024390244
1968,71.3136585365854
1969,70.9285365853659
1970,70.8043902439024
1971,71.7353658536585
1972,71.0246341463415
1973,71.3321951219512
1974,71.2441463414634
1975,70.8673170731707
1976,70.9580487804878
1977,70.809512195122
1978,70.6046341463415
1979,70.4821951219512
1980,70.4821951219512
1981,70.4607317073171
1982,70.8368292682927
1983,70.7778048780488
1984,70.32
1985,70.5012195121951
1986,72.0807317073171
1987,71.9346341463415
1988,71.7621951219512
1989,71.4253658536585
1990,71.1607317073171
1991,70.3641463414634
1992,70.2343902439025
1993,68.9104878048781
1994,68.530243902439
1995,69.0063414634147
1996,70.1080487804878
1997,70.9090243902439
1998,71.219512195122
1999,71.5707317073171
2000,72.0195121951219
2001,71.6585365853659
2002,71.7609756097561
2003,72.0609756097561
2004,71.9609756097561
2005,71.2536585365854
2006,71.0560975609756
2007,70.9
2008,71.8121951219512
2009,72.9146341463415
2010,73.2682926829268
2011,73.5634146341464
2012,73.8634146341464
2013,73.9146341463415
2014,74.5170731707317
2015,74.3219512195122
2016,74.6707317073171
2017,75.4804878048781
2018,75.6804878048781
2019,76.2829268292683
2020,74.9292682926829
1960,68.5925365853659
1961,69.2668292682927
1962,68.1051707317073
1963,68.7219268292683
1964,69.3916829268293
1965,69.0254146341464
1966,69.1756341463415
1967,69.2340243902439
1968,69.6624390243903
1969,69.4807073170732
1970,69.5932195121951
1971,69.195243902439
1972,70.3215853658537
1973,70.2403658536585
1974,70.1571707317073
1975,70.2986097560976
1976,69.9751463414634
1977,71.4586585365854
1978,71.4958048780488
1979,72.3307804878049
1980,72.2068048780488
1981,72.369756097561
1982,72.6503414634146
1983,72.7811219512195
1984,73.0532195121951
1985,73.5341951219512
1986,73.995512195122
1987,74.0760975609756
1988,74.7882195121951
1989,74.5662682926829
1990,75.4383170731707
1991,75.4634146341463
1992,75.7707317073171
1993,75.7121951219512
1994,76.3707317073171
1995,76.5121951219512
1996,76.519512195122
1997,76.880487804878
1998,77.0170731707317
1999,77.7707317073171
2000,77.8731707317073
2001,77.8243902439025
2002,77.9658536585366
2003,77.7268292682927
2004,79.1219512195122
2005,79.4317073170732
2006,79.2878048780488
2007,79.3829268292683
2008,80.5390243902439
2009,80.6365853658537
2010,80.6317073170732
2011,80.9878048780488
2012,81.3926829268293
2013,81.8
2014,82.2292682926829
2015,82.2926829268293
2016,82.6853658536585
2017,82.0951219512195
2018,82.2951219512195
2019,82.6390243902439
2020,81.7414634146342
1960,69.7868292682927
1961,70.0324390243903
1962,69.430487804878
1963,69.8290243902439
1964,71.0280487804878
1965,70.7265853658537
1966,70.7073170731707
1967,70.3939024390244
1968,70.0429268292683
1969,69.7968292682927
1970,69.8353658536586
1971,70.1646341463415
1972,69.8787804878049
1973,69.8134146341464
1974,69.7409756097561
1975,68.9253658536585
1976,69.0478048780488
1977,69.1046341463415
1978,68.9878048780488
1979,68.4956097560976
1980,68.8085365853659
1981,68.7863414634146
1982,69.3282926829268
1983,69.1190243902439
1984,69.1629268292683
1985,69.2914634146342
1986,70.6224390243903
1987,70.6929268292683
1988,70.6153658536585
1989,70.1553658536586
1990,69.2731707317073
1991,69.0324390243903
1992,68.3960975609756
1993,66.7226829268293
1994,65.6643902439025
1995,66.3912195121951
1996,68.7765853658537
1997,69.3492682926829
1998,69.0121951219512
1999,69.7429268292683
2000,70.3146341463415
2001,70.7609756097561
2002,70.9609756097561
2003,71.2658536585366
2004,72.0268292682927
2005,71.3560975609756
2006,70.8658536585366
2007,71.019512195122
2008,72.419512195122
2009,73.0804878048781
2010,73.4829268292683
2011,73.5756097560976
2012,73.7780487804878
2013,73.9829268292683
2014,74.1243902439024
2015,74.4804878048781
2016,74.580487804878
2017,74.6292682926829
2018,74.7829268292683
2019,75.3878048780488
2020,75.3878048780488
1960,64.965
1961,65.485
1962,65.946
1963,66.386
1964,66.8
1965,67.199
1966,67.647
1967,68.028
1968,68.44
1969,68.845
1970,69.198
1971,69.582
1972,70.044
1973,70.568
1974,70.995
1975,71.419
1976,71.85
1977,72.263
1978,72.69
1979,73.07
1980,73.504
1981,73.932
1982,74.342
1983,74.703
1984,75.08
1985,75.478
1986,75.862
1987,76.272
1988,76.603
1989,77.035
1990,77.424
1991,77.904
1992,78.28
1993,78.63
1994,78.993
1995,79.349
1996,79.971
1997,80.162
1998,80.352
1999,80.652
2000,80.959
2001,81.179
2002,81.293
2003,81.501
2004,81.691
2005,82.033
2006,82.257
2007,82.543
2008,82.893
2009,83.276
2010,83.109
2011,83.229
2012,83.326
2013,83.727
2014,83.883
2015,83.984
2016,84.231
2017,84.563
2018,84.928
2019,84.978
2020,85.184
1960,67.865
1961,67.704
1962,68.387
1963,69.384
1964,69.495
1965,68.489
1966,69.541
1967,70.031
1968,70.002
1969,70.733
1970,71.569
1971,71.453
1972,71.631
1973,71.82
1974,71.961
1975,72.118
1976,72.226
1977,72.235
1978,72.302
1979,72.387
1980,72.487
1981,72.665
1982,73.018
1983,72.624
1984,72.795
1985,72.617
1986,73.449
1987,73.581
1988,74.226
1989,74.233
1990,74.463
1991,75.917
1992,75.327
1993,75.483
1994,75.654
1995,75.821
1996,75.98
1997,76.154
1998,76.326
1999,76.502
2000,76.663
2001,76.847
2002,77.031
2003,77.206
2004,77.384
2005,77.555
2006,77.726
2007,77.892
2008,78.068
2009,78.236
2010,78.406
2011,78.827
2012,79.022
2013,78.908
2014,79.966
2015,79.309
2016,79.475
2017,78.59
2018,80.614
2019,79.983
2020,80.149
1960,42.017
1961,43.795
1962,44.297
1963,44.82
1964,45.392
1965,45.973
1966,46.562
1967,47.19
1968,47.778
1969,48.315
1970,48.807
1971,49.243
1972,49.719
1973,50.171
1974,50.673
1975,51.244
1976,51.936
1977,52.704
1978,53.499
1979,54.351
1980,55.219
1981,56.036
1982,56.897
1983,57.724
1984,58.49
1985,59.286
1986,60.041
1987,60.711
1988,61.32
1989,61.899
1990,62.448
1991,62.946
1992,63.401
1993,63.872
1994,64.346
1995,64.736
1996,65.238
1997,65.629
1998,66.018
1999,66.406
2000,66.787
2001,67.18
2002,67.547
2003,67.915
2004,68.231
2005,68.704
2006,69.128
2007,69.604
2008,70.048
2009,70.458
2010,70.829
2011,71.269
2012,71.679
2013,72.122
2014,72.538
2015,72.92
2016,73.284
2017,73.66
2018,73.986
2019,74.27
2020,73.92
1960,61.074
1961,61.446
1962,61.922
1963,62.355
1964,62.81
1965,63.152
1966,63.392
1967,63.606
1968,63.745
1969,63.873
1970,63.885
1971,63.799
1972,63.949
1973,64.163
1974,64.211
1975,64.348
1976,64.496
1977,64.506
1978,64.523
1979,64.807
1980,65.173
1981,65.613
1982,66.179
1983,65.684
1984,65.68
1985,65.688
1986,67.635
1987,68.121
1988,68.159
1989,68.673
1990,68.067
1991,66.977
1992,66.96
1993,66.543
1994,65.07
1995,65.099
1996,64.241
1997,65.172
1998,65.505
1999,65.561
2000,66.417
2001,66.787
2002,66.938
2003,67.419
2004,67.861
2005,68.169
2006,68.479
2007,68.947
2008,69.394
2009,69.573
2010,69.357
2011,69.192
2012,69.143
2013,69.099
2014,69.031
2015,69.24
2016,69.917
2017,70.516
2018,70.492
2019,70.935
2020,70.166
1960,43.241
1961,43.636
1962,44.056
1963,44.448
1964,44.87
1965,45.222
1966,45.573
1967,46.026
1968,46.521
1969,47.016
1970,47.507
1971,47.889
1972,48.337
1973,48.825
1974,49.218
1975,49.527
1976,49.666
1977,49.757
1978,49.813
1979,49.851
1980,49.821
1981,49.727
1982,49.633
1983,49.566
1984,49.545
1985,49.638
1986,49.806
1987,50.209
1988,50.594
1989,51.107
1990,51.701
1991,52.357
1992,53.039
1993,53.906
1994,54.436
1995,54.961
1996,55.522
1997,56.223
1998,56.917
1999,57.372
2000,57.938
2001,58.57
2002,58.892
2003,59.491
2004,60.149
2005,60.57
2006,61.315
2007,61.757
2008,62.142
2009,62.734
2010,62.873
2011,63.494
2012,63.544
2013,63.962
2014,64.255
2015,64.339
2016,64.997
2017,65.094
2018,65.27
2019,65.882
2020,65.182
1960,38.529
1961,38.982
1962,39.458
1963,40.071
1964,40.722
1965,41.383
1966,42.055
1967,42.771
1968,43.554
1969,44.275
1970,45.068
1971,46.125
1972,47.112
1973,48.214
1974,49.359
1975,50.519
1976,51.592
1977,52.632
1978,51.105
1979,54.676
1980,55.621
1981,56.421
1982,57.296
1983,58.09
1984,58.916
1985,59.749
1986,60.517
1987,61.31
1988,62.132
1989,62.847
1990,63.578
1991,64.304
1992,65.007
1993,65.739
1994,66.511
1995,67.476
1996,68.702
1997,69.225
1998,69.572
1999,70.088
2000,70.876
2001,72.181
2002,73.291
2003,74.06
2004,73.538
2005,74.751
2006,75.13
2007,75.686
2008,76.543
2009,77.069
2010,77.657
2011,78.124
2012,78.682
2013,79.057
2014,79.424
2015,79.695
2016,79.872
2017,79.943
2018,80.013
2019,80.116
2020,79.875
1960,44.7575728227675
1961,46.0108571796703
1962,46.3215425005971
1963,46.9078689647552
1964,47.5855612595477
1965,48.1975181930748
1966,49.2249659382363
1967,49.699264935943
1968,50.1352772268416
1969,50.7467927020495
1970,51.3409291205308
1971,52.0360078890781
1972,52.6073496113947
1973,53.2215133099682
1974,54.0367093659604
1975,54.6619913311596
1976,55.1449263800662
1977,56.4106530221852
1978,56.976034194739
1979,58.1652936801502
1980,58.5710060860009
1981,58.5153262960788
1982,59.0014181757988
1983,60.4897105811602
1984,61.7276154120935
1985,62.501823785732
1986,63.0592015277266
1987,63.7548651360502
1988,64.1206786802142
1989,65.0399400257224
1990,65.0632720470454
1991,66.2022315339596
1992,66.7719829247434
1993,67.1008997973969
1994,67.2954363064383
1995,67.6074566024281
1996,67.9936675734218
1997,68.2615941736509
1998,68.4964309550796
1999,68.9193952041815
2000,69.2821780682104
2001,69.6311315403224
2002,69.9765924524348
2003,69.8601811862713
2004,70.3384398627153
2005,70.6309307908833
2006,70.8402881373532
2007,71.1803591602098
2008,71.4663911342211
2009,71.8198069070667
2010,72.1063833194012
2011,72.3722852310438
2012,72.2846780246288
2013,72.3442426683639
2014,72.6238633901154
2015,72.8895160840123
2016,73.1525218426913
2017,73.6097428540992
2018,73.8115171255443
2019,73.9591150111936
2020,72.9510790612141
1960,55.017
1961,55.831
1962,56.599
1963,57.31
1964,57.947
1965,58.499
1966,58.981
1967,59.42
1968,59.835
1969,60.25
1970,60.69
1971,61.155
1972,61.614
1973,62.055
1974,62.459
1975,62.81
1976,63.123
1977,63.434
1978,63.778
1979,64.189
1980,64.703
1981,65.313
1982,65.975
1983,66.644
1984,67.29
1985,67.874
1986,68.388
1987,68.844
1988,69.253
1989,69.623
1990,69.971
1991,70.298
1992,70.616
1993,70.942
1994,71.279
1995,71.646
1996,72.037
1997,72.445
1998,72.845
1999,73.225
2000,73.569
2001,73.867
2002,74.106
2003,74.274
2004,74.372
2005,74.376
2006,74.331
2007,74.238
2008,74.152
2009,74.119
2010,74.19
2011,74.365
2012,74.574
2013,74.739
2014,74.797
2015,74.682
2016,74.412
2017,74.138
2018,74.015
2019,74.202
2020,70.133
1987,72.1414634146341
1999,67.5048780487805
2000,65.2390243902439
1960,44.9819162444413
1961,47.6241102640015
1962,51.0694573245405
1963,51.5223546851078
1964,52.0688205551932
1965,51.8253342473659
1966,52.5420986236261
1967,53.0336257191163
1968,53.7271910712493
1969,54.162141834135
1970,54.5264616562433
1971,54.6152645576189
1972,55.7599778915854
1973,56.4005663354727
1974,56.9015016147062
1975,57.458660199928
1976,58.0101476031571
1977,58.5934873887698
1978,59.0751140981064
1979,59.5682715187632
1980,60.029195356589
1981,60.4568990336924
1982,60.894066438038
1983,61.3339897930681
1984,61.7282745718401
1985,62.1131487733728
1986,62.5666746369295
1987,62.8977838917492
1988,63.1758238883314
1989,63.4967087038187
1990,63.7174686980617
1991,63.9149096594332
1992,64.2295110156418
1993,64.4356626978351
1994,64.6765732035589
1995,64.9728396363142
1996,65.2660418320794
1997,65.6506858753425
1998,66.0307629538614
1999,66.3243799420488
2000,66.6239113574376
2001,67.0159986890783
2002,67.3367152390367
2003,67.6151949766034
2004,67.8402803508646
2005,68.2355320194695
2006,68.6083571108094
2007,68.8685769451477
2008,69.0323952837649
2009,69.4475049820331
2010,69.74001759309
2011,70.1020242300929
2012,70.4443168219645
2013,70.7788091914377
2014,71.1150456171351
2015,71.4093594080205
2016,71.6839098646916
2017,71.9225502277337
2018,72.2129663973087
2019,72.4075251850446
2020,71.7095062005603
1960,56.2230487804878
1961,57.7998292682927
1962,57.5233414634146
1963,56.6993414634146
1964,58.9859268292683
1965,60.0019268292683
1966,61.9598536585366
1967,62.1278536585366
1968,62.8637804878049
1969,63.0265609756098
1970,63.7193902439024
1971,64.6176097560976
1972,65.5491463414634
1973,65.9361219512195
1974,66.592
1975,66.9877804878049
1976,67.7455609756098
1977,68.4434390243903
1978,69.3591463414634
1979,69.6502195121951
1980,69.2471219512195
1981,69.8104878048781
1982,69.9555609756098
1983,69.4826829268293
1984,70.021756097561
1985,70.0820731707317
1986,70.383
1987,70.3766097560976
1988,70.8194390243902
1989,71.1368292682927
1990,71.2338048780488
1991,71.8444390243903
1992,71.2440731707317
1993,71.9252926829268
1994,71.6926829268293
1995,71.8487804878049
1996,72.4951219512195
1997,72.4463414634146
1998,72.2975609756098
1999,72.790243902439
2000,72.9463414634147
2001,73.4365853658537
2002,73.0390243902439
2003,73.2414634146342
2004,73.5975609756098
2005,73.6975609756098
2006,73.8951219512195
2007,73.8
2008,74.4
2009,74.4463414634146
2010,74.9975609756098
2011,75.1
2012,74.9024390243903
2013,75.4
2014,75.4512195121951
2015,75.4024390243902
2016,75.4
2017,75.9536585365854
2018,76.6487804878049
2019,76.6024390243903
2020,75.6931707317073
1960,29.754
1961,29.83
1962,29.939
1963,30.154
1964,30.418
1965,30.623
1966,30.871
1967,31.212
1968,31.631
1969,32.045
1970,32.532
1971,32.937
1972,33.86
1973,34.565
1974,35.426
1975,36.225
1976,37.195
1977,38.106
1978,39.062
1979,39.953
1980,40.751
1981,41.215
1982,41.824
1983,42.142
1984,42.699
1985,43.207
1986,43.977
1987,44.693
1988,45.393
1989,45.877
1990,46.62
1991,47.216
1992,47.496
1993,47.733
1994,47.742
1995,47.816
1996,47.792
1997,48.531
1998,49.164
1999,49.797
2000,50.539
2001,51.284
2002,52.222
2003,52.893
2004,53.538
2005,54.003
2006,54.615
2007,54.941
2008,55.291
2009,55.874
2010,56.382
2011,56.755
2012,57.079
2013,57.357
2014,57.9
2015,58.363
2016,58.731
2017,59.132
2018,59.393
2019,59.664
2020,58.633
1960,68.2142926829268
1961,68.0136097560976
1962,68.3859268292683
1963,67.8719512195122
1964,68.7980487804878
1965,68.4015609756098
1966,68.634512195122
1967,69.0097804878049
1968,69.6604390243902
1969,68.8092195121951
1970,69.0655609756098
1971,69.2225365853659
1972,70.7243902439024
1973,70.4687073170732
1974,71.5136341463415
1975,71.5316341463415
1976,71.4693414634147
1977,71.6942195121951
1978,71.7854146341463
1979,71.8942682926829
1980,72.039
1981,72.5352195121951
1982,70.8298048780488
1983,72.5209268292683
1984,72.8789756097561
1985,73.0636829268293
1986,73.6232195121951
1987,74.506243902439
1988,74.7100731707317
1989,75.3041219512195
1990,75.8799756097561
1991,75.3554634146342
1992,75.2771219512195
1993,76.5993414634146
1994,76.4998536585366
1995,77.290243902439
1996,77.3414634146342
1997,77.7390243902439
1998,77.5878048780488
1999,77.5
2000,78.3487804878049
2001,78.8439024390244
2002,78.7390243902439
2003,78.5463414634146
2004,79.2536585365854
2005,79.3
2006,79.4390243902439
2007,79.7926829268293
2008,79.6365853658537
2009,80.2414634146342
2010,81.3975609756098
2011,80.7463414634146
2012,80.7463414634146
2013,81.7463414634146
2014,82.0463414634146
2015,81.8975609756097
2016,82.4536585365854
2017,82.3463414634146
2018,82.4487804878049
2019,82.8585365853659
2020,82.6536585365854
1960,43.906
1961,44.385
1962,45.023
1963,45.636
1964,46.497
1965,47.46
1966,48.369
1967,49.297
1968,50.101
1969,50.342
1970,50.713
1971,51.215
1972,51.498
1973,51.87
1974,52.246
1975,52.516
1976,52.982
1977,53.305
1978,53.474
1979,53.944
1980,54.362
1981,54.646
1982,54.955
1983,55.202
1984,55.472
1985,55.642
1986,55.877
1987,56.076
1988,56.085
1989,56.565
1990,56.661
1991,57.014
1992,57.251
1993,57.631
1994,57.956
1995,58.259
1996,58.941
1997,59.243
1998,59.794
1999,59.881
2000,60.155
2001,60.416
2002,60.725
2003,60.98
2004,61.25
2005,61.599
2006,61.893
2007,62.371
2008,56.506
2009,63.155
2010,63.329
2011,63.901
2012,64.141
2013,64.815
2014,65.056
2015,65.561
2016,65.685
2017,65.843
2018,66.465
2019,66.61
2020,66.797
1960,44.6211493380158
1961,45.3369402347223
1962,45.6107311553724
1963,46.7715949538392
1964,47.4438758060252
1965,48.0462986328895
1966,48.5578196577974
1967,49.028916251094
1968,49.4537525999979
1969,50.0577122093921
1970,50.6293034475576
1971,51.2975120766879
1972,51.8633094797314
1973,52.4340550171065
1974,53.2437565355351
1975,53.8460063494848
1976,54.2816584446333
1977,55.599572709853
1978,56.1360160424553
1979,57.3647401973974
1980,57.7170936442408
1981,57.5745525212436
1982,58.0497068161057
1983,59.6274972863127
1984,60.9385419986938
1985,61.7343565229549
1986,62.3061983013403
1987,63.0228490216556
1988,63.3941759476099
1989,64.334166634891
1990,64.3512466818316
1991,65.5827064622717
1992,66.1571994891114
1993,66.4699288396404
1994,66.6481408535372
1995,66.9661972240301
1996,67.3573445540155
1997,67.6338559939291
1998,67.8527990951586
1999,68.2834814735427
2000,68.6414974738103
2001,68.9732952175763
2002,69.3260675196513
2003,69.1433468828083
2004,69.6247662656893
2005,69.9073718191941
2006,70.091654959821
2007,70.4258404792105
2008,70.6835398614076
2009,71.0222190467391
2010,71.2768418587679
2011,71.5228584581609
2012,71.3776471462326
2013,71.4057468128264
2014,71.7027790275536
2015,71.9861891242774
2016,72.2564883768439
2017,72.7670011397562
2018,72.9843734174748
2019,73.1439185925959
2020,72.1726969965726
1960,64.8736097560976
1961,65.4191219512195
1962,65.8979756097561
1963,66.8162195121951
1964,67.1505365853659
1965,67.9873658536585
1966,68.8546829268293
1967,68.8679756097561
1968,69.2376829268293
1969,69.0066097560976
1970,69.0921951219512
1971,69.5301707317073
1972,70.3741951219512
1973,70.5930731707317
1974,71.220756097561
1975,71.174243902439
1976,71.5699512195122
1977,71.3515365853658
1978,71.1449268292683
1979,70.4828292682927
1980,71.6091219512195
1981,71.2397804878049
1982,71.1811463414634
1983,71.1316829268293
1984,72.7682682926829
1985,73.8543658536585
1986,74.2454634146342
1987,75.0944146341464
1988,76.2375365853659
1989,75.5379024390244
1990,75.5668780487805
1991,75.6826097560976
1992,74.3653658536585
1993,74.6332926829268
1994,73.2455365853659
1995,74.109
1996,73.4630243902439
1997,73.4790731707317
1998,73.3142195121951
1999,72.640756097561
2000,73.8184878048781
2001,74.0694146341464
2002,73.9064878048781
2003,73.9317317073171
2004,74.5639512195122
2005,73.9829268292683
2006,73.8390243902439
2007,74.3390243902439
2008,75.1365853658537
2009,75.1439024390244
2010,75.990243902439
2011,75.9829268292683
2012,76.2
2013,76.490243902439
2014,76.4414634146341
2015,76.4487804878049
2016,76.4414634146341
2017,76.4853658536585
2018,76.8414634146342
2019,76.6829268292683
2020,75.9317073170732
1960,44.984
1961,46.068
1962,47.109
1963,48.065
1964,48.921
1965,49.619
1966,50.186
1967,50.887
1968,51.457
1969,52.004
1970,52.678
1971,53.345
1972,54.016
1973,54.631
1974,55.215
1975,55.65
1976,55.432
1977,55.501
1978,55.547
1979,55.573
1980,55.64
1981,55.693
1982,55.777
1983,56.232
1984,56.687
1985,56.841
1986,56.911
1987,57.388
1988,57.87
1989,58.344
1990,58.765
1991,59.237
1992,59.641
1993,60.038
1994,60.405
1995,60.612
1996,60.305
1997,60.815
1998,61.765
1999,62.529
2000,62.882
2001,63.279
2002,63.518
2003,64.208
2004,64.796
2005,64.879
2006,65.513
2007,65.97
2008,66.382
2009,66.766
2010,67.182
2011,67.439
2012,68.111
2013,68.585
2014,69.047
2015,69.498
2016,69.865
2017,70.237
2018,71.199
2019,71.822
2020,72.141
1960,41.221
1961,41.59
1962,41.832
1963,41.934
1964,41.67
1965,41.699
1966,41.639
1967,41.663
1968,41.667
1969,41.71
1970,41.755
1971,41.739
1972,41.59
1973,41.707
1974,42.065
1975,42.582
1976,42.635
1977,42.7
1978,42.795
1979,42.744
1980,42.801
1981,40.536
1982,40.703
1983,40.83
1984,38.38
1985,38.657
1986,40.681
1987,40.843
1988,43.844
1989,44.143
1990,44.469
1991,44.66
1992,44.949
1993,45.354
1994,45.606
1995,46.04
1996,46.636
1997,47.408
1998,48.024
1999,48.812
2000,49.491
2001,50.065
2002,50.59
2003,50.87
2004,51.249
2005,51.561
2006,51.961
2007,52.566
2008,53.164
2009,53.788
2010,54.198
2011,54.869
2012,55.639
2013,56.492
2014,57.274
2015,58.151
2016,59.038
2017,59.771
2018,60.526
2019,61.166
2020,61.172
1960,44.767
1961,45.44
1962,46.049
1963,46.689
1964,47.446
1965,48.059
1966,48.728
1967,49.366
1968,50.038
1969,50.633
1970,51.038
1971,51.387
1972,51.656
1973,51.898
1974,52.184
1975,52.65
1976,52.917
1977,53.37
1978,53.855
1979,54.474
1980,55.061
1981,55.662
1982,56.275
1983,56.682
1984,57.16
1985,57.575
1986,57.992
1987,58.581
1988,59.141
1989,59.322
1990,59.77
1991,59.936
1992,60.261
1993,60.379
1994,60.336
1995,60.259
1996,60.063
1997,60.452
1998,60.609
1999,60.819
2000,61.028
2001,61.185
2002,61.268
2003,61.347
2004,61.593
2005,61.656
2006,61.891
2007,62.228
2008,62.399
2009,62.8
2010,63.105
2011,63.346
2012,63.578
2013,63.911
2014,64.155
2015,64.485
2016,64.768
2017,65.083
2018,65.31
2019,65.687
2020,64.532
1960,55.4665365853659
1961,56.5219756097561
1962,57.4912926829268
1963,58.3532195121951
1964,59.14
1965,59.5678536585366
1966,59.1501951219512
1967,58.3205365853659
1968,58.6668048780488
1969,59.855
1970,61.0003658536585
1971,60.9889756097561
1972,60.7334634146342
1973,61.0567073170732
1974,61.643756097561
1975,62.3558048780488
1976,62.8667804878049
1977,63.7620975609756
1978,64.5939268292683
1979,65.3064390243902
1980,65.8164878048781
1981,66.5479512195122
1982,67.034756097561
1983,67.2856341463415
1984,67.3439024390244
1985,67.4906341463415
1986,67.7710487804878
1987,68.0969756097561
1988,68.3612195121951
1989,68.95
1990,69.4048780487805
1991,69.9560975609756
1992,70.0585365853659
1993,70.1073170731707
1994,70.1585365853659
1995,70.3258536585366
1996,70.3229268292683
1997,70.4048780487805
1998,70.6073170731707
1999,70.9609756097561
2000,71.6634146341463
2001,71.7658536585366
2002,71.9658536585366
2003,72.1170731707317
2004,72.2658536585366
2005,72.4321951219512
2006,72.4321951219512
2007,72.5707317073171
2008,72.5707317073171
2009,72.8824390243903
2010,72.9673170731707
2011,73.2668292682927
2012,73.8634146341464
2013,74.0170731707317
2014,74.1943902439024
2015,74.3531707317073
2016,74.3948780487805
2017,74.5146341463415
2018,74.4163414634146
2019,74.2358536585366
2020,74.1770731707317
1960,35.199
1961,35.326
1962,35.654
1963,35.618
1964,35.692
1965,35.724
1966,35.866
1967,35.897
1968,36.036
1969,36.321
1970,36.731
1971,37.239
1972,37.904
1973,38.544
1974,39.271
1975,40.222
1976,41.227
1977,42.233
1978,43.29
1979,44.268
1980,45.094
1981,45.701
1982,45.991
1983,46.038
1984,45.579
1985,44.947
1986,44.343
1987,43.811
1988,43.383
1989,43.34
1990,43.323
1991,43.312
1992,43.413
1993,43.388
1994,43.561
1995,43.641
1996,43.441
1997,43.131
1998,42.848
1999,43.568
2000,44.518
2001,45.895
2002,47.221
2003,48.79
2004,50.453
2005,52.044
2006,53.238
2007,53.946
2008,54.604
2009,55.448
2010,56.381
2011,57.455
2012,58.679
2013,59.729
2014,60.899
2015,61.378
2016,62.209
2017,62.977
2018,63.276
2019,64.119
2020,63.717
1960,56.502
1961,57.434
1962,58.404
1963,59.26
1964,60.063
1965,60.95
1966,61.375
1967,61.797
1968,62.194
1969,62.644
1970,63.111
1971,63.584
1972,64.083
1973,64.62
1974,65.209
1975,65.712
1976,66.277
1977,66.811
1978,67.285
1979,67.762
1980,68.245
1981,68.852
1982,69.24
1983,69.567
1984,69.937
1985,70.318
1986,70.458
1987,70.666
1988,70.896
1989,71.117
1990,71.307
1991,71.442
1992,71.526
1993,71.826
1994,72.163
1995,72.384
1996,72.327
1997,72.284
1998,72.168
1999,72.283
2000,72.775
2001,73.344
2002,73.563
2003,73.796
2004,73.898
2005,74.096
2006,74.164
2007,74.211
2008,74.25
2009,74.227
2010,74.442
2011,74.746
2012,74.944
2013,75.035
2014,75.146
2015,75.094
2016,75.289
2017,75.476
2018,75.644
2019,75.76
2020,75.938
1960,69.8936059231136
1961,70.3680173824054
1962,70.2327068020475
1963,70.0503873907244
1964,70.3132050501549
1965,70.3667219117723
1966,70.3780704719147
1967,70.7143822608961
1968,70.1762415741042
1969,70.6947644224401
1970,70.9854796049968
1971,71.2911398971171
1972,71.3262726176852
1973,71.5294473070827
1974,72.079596820105
1975,72.6936149274565
1976,72.9532043238988
1977,73.3494111524674
1978,73.4701710663699
1979,73.9079407532592
1980,73.7524307947342
1981,74.1516423727685
1982,74.4981547140922
1983,74.620261500748
1984,74.7253891177811
1985,74.7402450345396
1986,74.8013795712664
1987,74.958115597837
1988,74.9785416151833
1989,75.2262984591507
1990,75.4350452733174
1991,75.5906183441826
1992,75.8269374795246
1993,75.6585366566257
1994,75.838641999693
1995,75.860600246286
1996,76.2401048507992
1997,76.6271935103358
1998,76.7828622234177
1999,76.8091316391787
2000,76.8819963377772
2001,77.0824100401778
2002,77.1878181356609
2003,77.3028107705753
2004,77.7244879766956
2005,77.7540822503293
2006,77.9493926735038
2007,78.2395484709121
2008,78.3009807985721
2009,78.6477282693838
2010,78.8094555298644
2011,78.9205589068046
2012,79.0314779893629
2013,79.0422100128331
2014,79.1380829122827
2015,79.012114325868
2016,78.8773349028289
2017,78.8790919678033
2018,78.9867905089908
2019,79.1233652827644
2020,77.7411628196422
1960,47.679
1961,48.374
1962,49.087
1963,49.714
1964,50.434
1965,51.039
1966,51.439
1967,52.035
1968,52.601
1969,53.117
1970,53.63
1971,54.237
1972,54.781
1973,55.374
1974,55.893
1975,56.547
1976,57.015
